,date,category,region,units_sold,unit_price,discount,marketing_spend,temperature,is_weekend,is_holiday,revenue,month,quarter,year,day_of_week
345,2022-08-02T00:00:00.000,Clothing,West,159,305.8869814447362,0.17298420213891533,3014.4467508097896,17.9909330606836,0,0,40644.45180002883,8,3,2022,1
346,2022-10-03T00:00:00.000,Electronics,West,115,64.1957634478488,0.010677069241942916,4974.486362085717,13.145492212044314,0,0,8175.14641395043,10,4,2022,0
347,2022-06-04T00:00:00.000,Food,South,130,213.45474077532205,0.18452738621099649,2665.3466816379614,21.08257932996111,1,0,23063.17248807162,6,2,2022,5
348,2022-02-11T00:00:00.000,Clothing,South,116,85.1421875268793,0.17586894960503915,2776.499054980097,26.400898240212673,0,0,8734.216391077029,2,1,2022,4
349,2022-03-26T00:00:00.000,Food,East,114,24.12980019163562,0.10144199654514253,985.3396905303912,14.180672598455384,1,0,2845.598988058171,3,1,2022,5
350,2022-03-30T00:00:00.000,Clothing,North,134,453.8866413460026,0.23098341007550366,3004.8667607152274,13.947574923324531,0,0,47093.3042789658,3,1,2022,2
351,2022-05-20T00:00:00.000,Clothing,North,178,216.7967874625431,0.08851221229624687,2687.002222089214,25.20199603570928,0,0,35593.19307753464,5,2,2022,4
352,2022-03-31T00:00:00.000,Food,East,37,294.1187767577343,0.0487546934271346,3533.8893028921834,9.671410774874497,0,0,10810.103837804643,3,1,2022,3
353,2022-02-03T00:00:00.000,Sports,South,158,278.8705015116302,0.1603270511197569,2101.9616792239376,36.2976042013574,0,0,37233.28955353465,2,1,2022,3
354,2022-05-27T00:00:00.000,Sports,South,91,227.293359827133,0.18063509560643384,3161.3304174011964,33.23062698141969,0,0,17338.543754323233,5,2,2022,4
355,2022-03-03T00:00:00.000,Home & Garden,West,37,47.30412115024709,0.2553620742146306,2728.1593715628846,21.82053020643268,0,0,1711.7004764929613,3,1,2022,3
356,2022-05-30T00:00:00.000,Sports,East,74,279.0004202264045,0.06578218857716271,651.5113019624273,12.5119825640581,0,0,19315.44592125918,5,2,2022,0
357,2022-08-04T00:00:00.000,Food,North,176,13.153253633429898,0.2317548858238212,3661.19753714811,26.533877864884488,0,0,2516.3796401965137,8,3,2022,3
358,2022-06-13T00:00:00.000,Clothing,South,13,416.4018972096711,0.21963678205288675,2097.684754033812,29.440890502965047,0,0,4643.932560417897,6,2,2022,0
359,2022-03-10T00:00:00.000,Electronics,North,62,85.2924386989452,0.1361080903815848,2886.5947717771523,5.625166236741178,0,0,5052.746495179017,3,1,2022,3
360,2022-08-03T00:00:00.000,Electronics,West,67,126.17150717349665,0.2845508829654584,4750.995794769929,26.34795455086181,0,1,7202.2302540968685,8,3,2022,2
361,2022-10-19T00:00:00.000,Clothing,West,35,260.37566409208046,0.12862928733440504,742.0188387982006,5.773004585541291,0,0,7945.312239447895,10,4,2022,2
362,2022-03-04T00:00:00.000,Clothing,West,11,417.74574719929353,0.15224032012825087,528.7364227257511,15.046334661121946,0,0,3893.2449063581744,3,1,2022,4
363,2022-08-15T00:00:00.000,Food,West,109,343.8629764882609,0.28205495737562475,710.5363023729583,16.18782193522219,0,0,27175.529699482682,8,3,2022,0
364,2022-03-22T00:00:00.000,Electronics,East,46,468.93678922453114,0.011803062200552893,1049.4946130451206,20.826965989920232,0,1,21981.775071114953,3,1,2022,1
365,2022-01-15T00:00:00.000,Sports,South,126,442.91207091046687,0.22431563216922418,4788.823311607789,16.576260663467977,1,0,44240.51955894926,1,1,2022,5
366,2022-07-07T00:00:00.000,Clothing,South,24,399.12593524881345,0.14837911582912763,4526.364068740855,14.368395301800415,0,0,8853.431499709606,7,3,2022,3
367,2022-04-06T00:00:00.000,Home & Garden,South,160,471.76963936009423,0.26200099851715436,1227.9389510844933,32.51965848649831,0,0,55941.47361978141,4,2,2022,2
368,2022-07-16T00:00:00.000,Home & Garden,North,68,93.2416929648603,0.05849255997008676,4506.842827486978,31.249222945822478,1,1,7399.734021033561,7,3,2022,5
369,2022-01-17T00:00:00.000,Sports,East,167,70.23172119949665,0.18587046743359786,3539.8956587902553,32.206637992876765,0,0,10102.055223491072,1,1,2022,0
370,2022-03-25T00:00:00.000,Electronics,South,42,304.2986758476557,0.28226260690141947,4220.774976703448,28.344003094681756,0,0,9856.892432656585,3,1,2022,4
371,2022-12-25T00:00:00.000,Sports,South,88,258.0085278203757,0.24438751680777515,4712.733686979484,22.97312533596195,1,1,18550.073020018543,12,4,2022,6
372,2022-03-07T00:00:00.000,Food,South,35,87.87975880561069,0.1405618250305753,4749.366357310234,8.576776689280164,0,0,3485.7236103756236,3,1,2022,0
373,2022-03-26T00:00:00.000,Electronics,North,44,121.36211735894422,0.02195877713053309,3215.5186702162005,28.387447949425567,1,0,5689.304497620324,3,1,2022,5
374,2022-01-03T00:00:00.000,Clothing,South,53,470.35448136645266,0.26844820512829465,3190.549904649883,37.265598225809086,0,0,18614.373200098635,1,1,2022,0
375,2022-03-27T00:00:00.000,Electronics,West,100,320.5395027232648,0.04215219093257798,2493.2795483656973,24.650343227659352,1,0,31224.697778658152,3,1,2022,6
376,2022-08-27T00:00:00.000,Home & Garden,West,164,320.37175271864226,0.24165777407281708,2290.478790006604,33.20926153036543,1,0,40459.28590355904,8,3,2022,5
377,2022-02-05T00:00:00.000,Home & Garden,North,154,178.03416349634753,0.14219098242916683,2097.969364756871,27.70879941020516,1,0,23925.31448031052,2,1,2022,5
378,2022-12-30T00:00:00.000,Clothing,South,155,492.37655725585046,0.08932624610167329,3198.669860336451,32.17704084604834,0,0,70083.85625977161,12,4,2022,4
379,2022-09-27T00:00:00.000,Home & Garden,South,114,233.2565515240481,0.21172771531109547,4193.781065171829,13.271996016487336,0,0,21576.03433026391,9,3,2022,1
380,2022-04-30T00:00:00.000,Electronics,North,161,66.23674721591655,0.25804190800483046,3752.6643644381766,7.368392666500055,1,0,8592.46801667119,4,2,2022,5
381,2022-03-11T00:00:00.000,Food,West,55,236.42767247517372,0.00036955054992776626,3192.4726930509214,26.255725689193493,0,0,13451.906400549316,3,1,2022,4
382,2022-05-03T00:00:00.000,Electronics,East,19,413.8913131022085,0.16945243101522797,1308.456346265807,8.491724519599483,0,0,6832.789756063873,5,2,2022,1
383,2022-04-28T00:00:00.000,Clothing,West,153,382.10514858480224,0.134921952735162,3995.1975062983156,7.2878155147534835,0,0,50931.12429541743,4,2,2022,3
384,2022-04-20T00:00:00.000,Home & Garden,North,12,495.9868761611881,0.02975342987616477,2306.724421375797,33.00248390447058,0,0,6287.753898703448,4,2,2022,2
385,2022-02-01T00:00:00.000,Home & Garden,West,147,168.30482351881807,0.2516913290022204,1839.5317201678058,28.09172741585793,0,0,18948.401118981168,2,1,2022,1
386,2022-09-08T00:00:00.000,Home & Garden,North,26,266.59507386675926,0.09573704694613877,2614.619174151179,22.58718068894262,0,0,6762.854353398319,9,3,2022,3
387,2022-03-03T00:00:00.000,Clothing,East,65,334.4348849522167,0.16313367239921978,4390.2179613830685,30.68684716337956,0,0,18812.727515304574,3,1,2022,3
388,2022-09-17T00:00:00.000,Sports,North,89,227.55422502759484,0.05241257761463569,1393.9279370651261,14.82484098626079,1,1,20011.823093734558,9,3,2022,5
389,2022-04-26T00:00:00.000,Home & Garden,South,175,345.99925672409364,0.257694164136666,899.479701303047,35.27482416727217,0,0,45026.74515421728,4,2,2022,1
390,2022-04-01T00:00:00.000,Electronics,North,33,72.91320183252137,0.0312328948152499,3759.524677079335,25.243542095224317,0,0,3084.56321835328,4,2,2022,4
391,2022-01-22T00:00:00.000,Clothing,North,137,321.8377627485455,0.2402847884047199,3547.2575407234176,25.067846458517664,1,0,34383.72714652249,1,1,2022,5
392,2022-12-19T00:00:00.000,Home & Garden,West,37,449.79083999582116,0.2723283730950536,893.3756354198774,37.7772665958579,0,0,12183.272464193007,12,4,2022,0
393,2022-02-21T00:00:00.000,Sports,North,131,362.89926499982494,0.031973619038602304,1130.0834239720205,14.228933092211575,0,0,46098.63878811836,2,1,2022,0
394,2022-10-23T00:00:00.000,Clothing,South,145,170.90889481213662,0.14616360207657417,611.4419490926804,13.708665945697614,1,0,21382.451582223155,10,4,2022,6
395,2022-01-28T00:00:00.000,Food,West,83,475.7016271975138,0.2670791351672749,2550.4553875357083,26.704640923053784,0,0,29304.88269696367,1,1,2022,4
396,2022-07-24T00:00:00.000,Food,East,21,232.88749697340543,0.20571016288009317,4595.958656904904,27.36612556202223,1,1,5233.9064805910775,7,3,2022,6
397,2022-08-11T00:00:00.000,Sports,North,82,448.89200196769247,0.235050024253577,3648.673427447643,26.593040958457568,0,0,28747.9380696657,8,3,2022,3
398,2022-10-04T00:00:00.000,Sports,West,33,211.55184226230602,0.04356750597457471,2859.4172225305447,38.70352981270204,0,0,6967.753838102189,10,4,2022,1
399,2022-10-02T00:00:00.000,Clothing,South,170,275.84845252731657,0.2935333176460709,4145.080001208185,24.44967011371811,1,1,34370.0877502153,10,4,2022,6
400,2022-01-13T00:00:00.000,Electronics,North,155,88.79594519457434,0.16462013680997584,3613.5283896171195,27.818644082591018,0,0,11942.204496433056,1,1,2022,3
401,2022-08-22T00:00:00.000,Home & Garden,South,159,71.52713353225317,0.05138848734650111,4223.104496717655,25.469352109110872,0,0,11467.438605416835,8,3,2022,0
402,2022-09-29T00:00:00.000,Food,South,37,403.17405497127993,0.2584254138286552,1117.850147220066,38.33353633395536,0,0,11301.899382683401,9,3,2022,3
403,2022-09-25T00:00:00.000,Sports,South,198,150.7383925105239,0.26392572068830306,721.4941154334272,13.087829850607367,1,0,22284.721068745523,9,3,2022,6
404,2022-11-10T00:00:00.000,Food,West,59,15.151480025410208,0.2285669683132452,4519.870222046552,20.14939723700103,0,0,1128.9003243494824,11,4,2022,3
405,2022-12-17T00:00:00.000,Food,South,161,13.474988259441783,0.2040752064991122,4214.47953086883,10.13129051260011,1,0,2609.9251134213596,12,4,2022,5
406,2022-03-29T00:00:00.000,Food,South,87,229.60371504044605,0.1910078743073825,1495.5701891300764,28.697579943045678,0,0,16616.8464020837,3,1,2022,1
407,2022-06-20T00:00:00.000,Sports,South,178,10.005701030129408,0.12496974854468765,2851.295814885148,6.91220470003403,0,1,2412.984845574924,6,2,2022,0
408,2022-01-25T00:00:00.000,Home & Garden,North,80,493.14052127320673,0.2260134555776825,2193.1681348891207,7.922525084453406,0,0,30887.453983385134,1,1,2022,1
409,2022-09-13T00:00:00.000,Electronics,North,195,100.57081499404222,0.017876129205943114,3219.61693871647,31.729229427261217,0,0,19832.580884653496,9,3,2022,1
410,2022-09-17T00:00:00.000,Home & Garden,East,123,317.59525329969483,0.1942373822236638,4296.897697942821,16.372297804232446,1,0,32551.72181751517,9,3,2022,5
411,2022-04-05T00:00:00.000,Home & Garden,East,180,28.909865349685585,0.2636643437738556,1917.1995235651962,9.514261777450784,0,0,4078.976790604323,4,2,2022,1
412,2022-03-14T00:00:00.000,Home & Garden,North,109,121.38781482431345,0.1017712021586601,2741.8942380275844,20.35337202110514,0,0,12279.081244202955,3,1,2022,0
413,2022-05-12T00:00:00.000,Home & Garden,North,76,329.5898871772815,0.28515931577586107,3202.9297994676012,31.025787066179593,0,0,18324.098328947213,5,2,2022,3
414,2022-07-15T00:00:00.000,Electronics,West,173,14.61572942649821,0.24263789195780816,1667.2988246083423,27.264678370482297,0,0,2132.882825868063,7,3,2022,4
415,2022-12-28T00:00:00.000,Home & Garden,North,75,47.54497697617933,0.19920990993339527,1569.0200655549645,22.12477413680611,0,0,3102.4178177699,12,4,2022,2
416,2022-12-12T00:00:00.000,Food,East,134,166.80789541282195,0.15181340772355098,1231.2997938385533,38.591100251168925,0,0,19117.018317148766,12,4,2022,0
417,2022-12-14T00:00:00.000,Clothing,West,22,410.7468250732679,0.10387981246042455,4134.826819403215,17.473667475496647,0,0,8728.353326457509,12,4,2022,2
418,2022-09-17T00:00:00.000,Electronics,East,37,404.0411268421032,0.25992695506191005,768.2779640509656,29.221769356391068,1,0,11506.931601406997,9,3,2022,5
419,2022-08-14T00:00:00.000,Sports,East,22,234.97077141047365,0.09098576725478487,4696.496952886904,9.15253180095531,1,1,6076.922219979237,8,3,2022,6
420,2022-01-10T00:00:00.000,Food,North,47,190.21373503243407,0.18969174917807383,3350.883698424026,23.752113942616546,0,0,7697.48197561581,1,1,2022,0
421,2022-12-31T00:00:00.000,Food,North,174,380.5919475203441,0.16189853667094573,848.6763194996721,5.631015313561928,1,0,55838.19163033947,12,4,2022,5
422,2022-08-31T00:00:00.000,Sports,East,44,450.4060659713004,0.16593359131751145,4155.161544456539,18.441492343688516,0,0,17288.23558709261,8,3,2022,2
423,2022-10-12T00:00:00.000,Home & Garden,West,50,267.78043402452744,0.22779325654506155,3706.99528543945,11.760600294295145,0,0,10665.33098005446,10,4,2022,2
424,2022-08-08T00:00:00.000,Food,West,138,53.60496027960986,0.2975088220117355,2934.5130451744812,39.46960103884829,0,1,6225.004544985536,8,3,2022,0
425,2022-07-04T00:00:00.000,Clothing,East,132,355.6758068389083,0.1282804001110012,2491.4548166663553,27.726281360190857,0,1,41936.523432832204,7,3,2022,0
426,2022-02-08T00:00:00.000,Sports,North,14,125.48895557184989,0.19012756911605316,4585.397587081322,16.066880380377313,0,0,2067.3744562530997,2,1,2022,1
427,2022-01-31T00:00:00.000,Sports,North,174,380.96978900080336,0.11335516478273593,1584.8817454833434,12.176586497728373,0,0,59017.0021888979,1,1,2022,0
428,2022-11-21T00:00:00.000,Electronics,East,90,353.7669801454417,0.0029482657709363536,2341.3216435631984,16.52827442557265,0,0,32020.104618649046,11,4,2022,0
429,2022-05-19T00:00:00.000,Home & Garden,South,152,377.4268745738685,0.12380259782501898,3407.4327875227837,27.625753154361245,0,0,50783.14042005042,5,2,2022,3
430,2022-05-24T00:00:00.000,Electronics,North,183,341.91978754417124,0.07051116444114754,4238.098297340346,24.068968014081538,0,0,58879.935802611726,5,2,2022,1
431,2022-07-01T00:00:00.000,Home & Garden,East,138,118.03700980191901,0.217717773109231,3277.6205938192657,30.879288044095915,0,0,13231.821392347423,7,3,2022,4
432,2022-06-28T00:00:00.000,Clothing,East,114,490.3806830616707,0.020250764005146582,2834.1544747126777,11.277763870427366,0,1,55673.394451485234,6,2,2022,1
433,2022-08-17T00:00:00.000,Food,South,148,359.29453797186795,0.20900853343102457,1959.5561346277507,13.186392601527121,0,0,42382.45687897682,8,3,2022,2
434,2022-05-21T00:00:00.000,Home & Garden,North,16,79.87113060013527,0.2670291105551425,2056.4485733203583,10.406091152816332,1,0,1576.1895788011748,5,2,2022,5
435,2022-01-06T00:00:00.000,Home & Garden,South,160,306.1645158461304,0.16195232739050194,1413.7755113064622,37.99987496952934,0,0,41335.43804830338,1,1,2022,3
436,2022-03-31T00:00:00.000,Home & Garden,West,176,337.0994506528205,0.028660594150400454,3307.3669610445786,20.81186875580302,0,0,58177.62581812529,3,1,2022,3
437,2022-07-05T00:00:00.000,Clothing,East,159,394.69787990689673,0.1796536200238317,1404.9442734920035,25.658143070281245,0,0,51645.87197153689,7,3,2022,1
438,2022-02-07T00:00:00.000,Electronics,East,87,163.45920484478123,0.0536523205523398,4558.622485270473,18.90154102109951,0,0,14197.535906292886,2,1,2022,0
439,2022-11-07T00:00:00.000,Home & Garden,East,181,46.89770246325018,0.11275573955459377,4192.450914856941,5.249972861888576,0,0,8089.029152788364,11,4,2022,0
440,2022-04-21T00:00:00.000,Clothing,West,120,229.81920916772586,0.2166212814608211,4487.881012092836,25.756551696537446,0,0,21942.27840894353,4,2,2022,3
441,2022-10-15T00:00:00.000,Sports,South,192,148.36028033090156,0.024286120834706437,4444.762221571513,30.51044315709194,1,0,28531.02203131404,10,4,2022,5
442,2022-06-13T00:00:00.000,Food,North,161,405.53338824845457,0.1100979801245842,1926.5043638043676,34.74956576091536,0,0,58495.71077588793,6,2,2022,0
443,2022-11-29T00:00:00.000,Sports,South,35,164.67755577039233,0.037575369328862386,3449.794873307507,6.392899456747839,0,0,6117.660241138012,11,4,2022,1
444,2022-10-01T00:00:00.000,Food,South,56,433.1074581008665,0.03968638429531147,4899.154821552695,25.392002611412796,1,1,24688.64557913248,10,4,2022,5
445,2022-10-20T00:00:00.000,Food,South,53,327.74763288111615,0.02053221277278784,4538.287932447138,9.178335396836887,0,0,17732.62568533193,10,4,2022,3
446,2022-11-19T00:00:00.000,Home & Garden,East,128,13.805654655444672,0.1476276031050294,4939.193307072783,14.739368128656936,1,0,2544.43669768122,11,4,2022,5
447,2022-03-28T00:00:00.000,Food,East,89,327.26260993575545,0.26940916468499604,1595.6703345933468,37.44620906787073,0,0,21499.921538280094,3,1,2022,0
448,2022-12-04T00:00:00.000,Food,West,16,440.5857966016956,0.059000169717092175,4762.849997390301,12.196752069476938,1,0,7589.18594805841,12,4,2022,6
449,2022-12-08T00:00:00.000,Sports,East,102,156.78259661129965,0.13732314514986402,930.0159678125085,36.435125568703526,0,1,14326.262778918082,12,4,2022,3
450,2022-10-21T00:00:00.000,Food,South,81,465.0124719500128,0.22162305288477907,1878.2054915207661,14.27784495185004,0,0,29576.134682769156,10,4,2022,4
451,2022-03-26T00:00:00.000,Home & Garden,West,51,417.0760204114327,0.08772452516527439,4437.037555690667,32.012402867392176,1,0,20153.876592752848,3,1,2022,5
452,2022-07-18T00:00:00.000,Sports,East,141,236.14623451841734,0.2949916970455402,4040.187533182891,32.078189771348306,0,0,24142.208512638943,7,3,2022,0
453,2022-03-22T00:00:00.000,Home & Garden,West,165,433.4659270603428,0.16744207487815885,2929.576277759956,6.196571807870536,0,1,60476.59049996096,3,1,2022,1
454,2022-05-04T00:00:00.000,Food,East,137,16.17768478812193,0.16792670509151478,2873.2982995520433,30.17737678292055,0,0,2294.5928446236994,5,2,2022,2
455,2022-11-20T00:00:00.000,Clothing,North,169,116.6180905665058,0.0401334434981904,4789.882254120676,7.543295565340484,1,0,19956.63220162758,11,4,2022,6
456,2022-08-17T00:00:00.000,Sports,South,127,108.07556351218975,0.09587682787799949,3163.135584484967,7.528027189536725,0,0,12841.924797074049,8,3,2022,2
457,2022-12-06T00:00:00.000,Food,North,58,90.17194002775537,0.2075332917425947,3534.321081650111,39.29844065753974,0,1,4897.3052531258445,12,4,2022,1
458,2022-07-08T00:00:00.000,Sports,South,143,396.82177515564365,0.08903600460595518,2936.163245707709,17.083048378449035,0,0,52086.88950866812,7,3,2022,4
459,2022-07-29T00:00:00.000,Home & Garden,South,48,189.1418934919437,0.10610900597422018,1861.1556312556695,39.13806470012473,0,0,8414.57036458828,7,3,2022,4
460,2022-02-05T00:00:00.000,Home & Garden,East,43,283.29371031571435,0.1759606303982277,3040.0634413518856,18.25704190829513,1,0,10716.751573422644,2,1,2022,5
461,2022-02-24T00:00:00.000,Electronics,North,180,303.16016855139577,0.13790445382833932,841.7003466632993,7.721787042763498,0,0,47136.31542002737,2,1,2022,3
462,2022-10-29T00:00:00.000,Sports,East,38,117.95635832476408,0.154591556398313,960.6518806244419,31.311977568904233,1,1,4656.040420530391,10,4,2022,5
463,2022-12-13T00:00:00.000,Home & Garden,East,135,177.13621512782686,0.16306189397252274,3702.569267097887,12.382456763727918,0,0,20611.92524846054,12,4,2022,1
464,2022-07-16T00:00:00.000,Food,North,49,303.887944335544,0.2584541121680681,4408.8783792054155,30.352054221533887,1,0,12111.065675142298,7,3,2022,5
465,2022-02-19T00:00:00.000,Clothing,East,128,141.35118400320937,0.1872446723547402,2342.352434860582,24.321651329819307,1,0,15277.597378998802,2,1,2022,5
466,2022-02-24T00:00:00.000,Food,South,111,299.2130267658527,0.10829216908200803,912.1193299698537,37.1059751411785,0,0,29745.35105444168,2,1,2022,3
467,2022-07-31T00:00:00.000,Food,West,80,67.33574518039364,0.23991537408561586,1054.5465907234618,29.4485718823198,1,0,4305.758817129964,7,3,2022,6
468,2022-09-22T00:00:00.000,Sports,East,161,25.156131882847355,0.21432423044114932,2127.4119267847004,9.388137223185565,0,0,3513.5142966483086,9,3,2022,3
469,2022-08-17T00:00:00.000,Food,South,159,393.81601164846336,0.07977853518963564,4956.495367071418,5.90193595675229,0,0,58394.939721048635,8,3,2022,2
470,2022-07-27T00:00:00.000,Sports,South,119,174.2867345383649,0.02010496132536299,4889.044100655818,33.59408675451429,0,0,21197.251332084932,7,3,2022,2
471,2022-02-13T00:00:00.000,Electronics,South,110,492.57218749154396,0.2516694259337802,1060.9820654147009,37.22946589160803,1,0,41159.76748179204,2,1,2022,6
472,2022-02-02T00:00:00.000,Sports,East,104,25.2757054648414,0.2610590071476726,1123.9363810098666,9.455915756135376,0,0,2114.200911497847,2,1,2022,2
473,2022-02-11T00:00:00.000,Food,East,78,415.1314256264484,0.2877224383692083,2041.3591573034453,12.957284406049546,0,0,23470.79053749904,2,1,2022,4
474,2022-06-19T00:00:00.000,Home & Garden,South,77,154.66848321992467,0.2638489712184379,2570.010780113595,8.326856593644248,1,0,9287.376772158468,6,2,2022,6
475,2022-08-28T00:00:00.000,Sports,North,116,327.6224969497924,0.1239583436408393,2325.2872561494905,28.784314280043937,1,0,33982.63516058075,8,3,2022,6
476,2022-06-07T00:00:00.000,Sports,South,163,124.66259070858122,0.025316384368496113,1666.4690019739392,5.662467417901221,0,0,20063.996345944855,6,2,2022,1
477,2022-12-20T00:00:00.000,Food,South,170,369.0344735525202,0.20576288252593938,4249.720769161315,13.748564343382345,0,0,50310.113532053736,12,4,2022,1
478,2022-11-02T00:00:00.000,Clothing,South,84,469.708774537114,0.08267003289275354,1994.7763492777965,29.528294630060913,0,0,36360.34315130112,11,4,2022,2
479,2022-10-26T00:00:00.000,Electronics,West,179,40.353794103704075,0.17304237589147675,1036.44699278258,6.276136778896646,0,0,6067.864080171889,10,4,2022,2
480,2022-11-05T00:00:00.000,Food,South,192,455.8657774982621,0.2151785627597269,3119.315590059006,32.92316384693754,1,0,69321.53409264609,11,4,2022,5
481,2022-02-13T00:00:00.000,Electronics,South,84,462.25051358125756,0.13971003669564394,2663.766401400831,37.14591537287554,1,0,34050.96986949405,2,1,2022,6
482,2022-01-05T00:00:00.000,Food,North,24,64.33650219779736,0.13180095055973104,1407.736410509283,36.35172584857318,0,0,1705.5294794815359,1,1,2022,2
483,2022-07-19T00:00:00.000,Clothing,South,17,132.01428069345405,0.1730107196573269,802.6516128531553,8.32212778875844,0,1,2592.5023354269124,7,3,2022,1
484,2022-09-26T00:00:00.000,Sports,East,166,158.65891637827525,0.2345672738990669,3946.363897481339,29.207947815328954,0,1,21265.064535613452,9,3,2022,0
485,2022-01-22T00:00:00.000,Sports,South,99,176.9060390374776,0.07820835847077093,2732.168544320328,29.251162554217878,1,0,16774.565411734864,1,1,2022,5
486,2022-01-22T00:00:00.000,Sports,East,180,471.3177563004973,0.11583079134023228,4825.357537207614,36.68727246846223,1,0,75885.59692476735,1,1,2022,5
487,2022-06-14T00:00:00.000,Clothing,East,185,56.74564588347321,0.12861060629593007,631.2639364036901,21.831155131105316,0,0,9134.067934281251,6,2,2022,1
488,2022-03-24T00:00:00.000,Home & Garden,East,17,485.25690259256254,0.028170214736825516,3526.7095320130684,20.53125767565999,0,0,8441.996731637464,3,1,2022,3
489,2022-09-06T00:00:00.000,Sports,South,61,155.70715034115145,0.048761396240612355,3540.295893192095,6.3330205209761745,0,0,9489.418926290538,9,3,2022,1
490,2022-04-20T00:00:00.000,Food,North,80,363.10198242522034,0.15009154690635443,4523.447912477716,37.195482694568994,0,0,25435.378504592907,4,2,2022,2
491,2022-10-28T00:00:00.000,Food,South,74,56.86394105162081,0.12574085233261648,1009.8482197922046,11.016939520448652,0,0,3765.748767482969,10,4,2022,4
492,2022-03-24T00:00:00.000,Clothing,West,185,419.9975462104551,0.049102699118918354,1746.2957815607444,7.3029376228333645,0,0,74087.457429601,3,1,2022,3
493,2022-02-16T00:00:00.000,Home & Garden,West,187,434.8269424056465,0.1223953486094534,2982.751678667029,13.88609974151565,0,0,72064.89951512725,2,1,2022,2
494,2022-08-04T00:00:00.000,Food,West,152,456.1968014350667,0.1529562028651373,2755.7404008157823,6.758505343804375,0,0,58940.58774727987,8,3,2022,3
495,2022-03-29T00:00:00.000,Home & Garden,South,155,205.95355133403655,0.2930175715987737,4204.283070180471,23.28683641806414,0,0,23232.43302734128,3,1,2022,1
496,2022-08-13T00:00:00.000,Clothing,East,40,35.85497635120528,0.2076033767839964,2560.6804749531257,12.928256911263698,1,0,1769.1601876321215,8,3,2022,5
497,2022-07-31T00:00:00.000,Sports,North,41,445.8644624114439,0.11144017878731304,1378.249327483927,22.128738809230605,1,0,16317.528954353018,7,3,2022,6
498,2022-06-10T00:00:00.000,Electronics,West,29,119.94089609225816,0.14815475871243008,4827.209115086955,31.937475735927908,0,0,3747.456825555975,6,2,2022,4
499,2022-11-04T00:00:00.000,Sports,West,85,374.7654343685297,0.2913659735656483,2471.1514551394107,35.13616899902841,0,0,22992.153824234338,11,4,2022,4
500,2022-12-11T00:00:00.000,Clothing,North,135,430.87685116911655,0.10343093006996225,2256.3299624574674,36.1857589038524,1,0,52592.6815289023,12,4,2022,6
501,2022-03-29T00:00:00.000,Sports,West,126,149.5877219613422,0.09218698947788596,4113.616540246985,23.870644683633905,0,0,17782.857515250842,3,1,2022,1
502,2022-07-18T00:00:00.000,Clothing,West,143,220.20261660203633,0.06031954561498354,2813.9046800420265,30.768010888499255,0,0,30018.350834458106,7,3,2022,0
503,2022-04-20T00:00:00.000,Sports,South,121,199.65450584809463,0.19416668501935663,701.4577490981909,6.89166695724043,0,0,19413.73111327356,4,2,2022,2
504,2022-05-10T00:00:00.000,Sports,North,141,272.38058154975573,0.2807247784573651,3189.259359196072,33.32996209619852,0,0,28159.566538212617,5,2,2022,1
505,2022-06-19T00:00:00.000,Food,South,163,24.29362760129649,0.1815304866711452,2280.8517343130948,15.45352550856424,1,0,3844.795720880006,6,2,2022,6
506,2022-12-13T00:00:00.000,Home & Garden,North,42,226.91991396404356,0.21966576189366668,1548.5853397857566,33.45997015686039,0,0,7602.6507758101525,12,4,2022,1
507,2022-07-12T00:00:00.000,Electronics,West,155,451.86927398765204,0.061041822749278746,801.3812541137219,35.707265859649354,0,0,65986.92997443293,7,3,2022,1
508,2022-06-25T00:00:00.000,Clothing,East,193,216.99843711513077,0.11942615347086925,619.0110616895035,16.744502059383002,1,1,37635.03737570198,6,2,2022,5
509,2022-01-08T00:00:00.000,Food,West,188,107.12106996540463,0.04320096717594663,4997.605523911611,26.783157601561097,1,0,20318.69192040264,1,1,2022,5
510,2022-05-08T00:00:00.000,Electronics,East,133,416.403385780835,0.08445635952447898,4427.392278047576,8.940313664417795,1,0,51656.90168649123,5,2,2022,6
511,2022-09-28T00:00:00.000,Clothing,West,162,456.7911280561849,0.029252307739162573,4339.981474514545,16.485602532376273,0,0,72372.5152624066,9,3,2022,2
512,2022-06-19T00:00:00.000,Clothing,West,152,276.8078268341217,0.06133826581641354,1648.8908442676925,15.349313591456147,1,0,39887.85711115849,6,2,2022,6
513,2022-01-08T00:00:00.000,Food,North,71,118.83282713065782,0.03595961020010484,2019.2682713163258,38.00183963693817,1,0,8534.71775631311,1,1,2022,5
514,2022-06-12T00:00:00.000,Food,West,170,77.12954089629898,0.29849441079752786,2872.5469733926066,18.71504037431776,1,0,9857.630597390136,6,2,2022,6
515,2022-10-07T00:00:00.000,Food,North,21,332.6158017347505,0.08603006326736509,3018.2758504012572,14.777081682592929,0,0,6971.597723382481,10,4,2022,4
516,2022-04-21T00:00:00.000,Home & Garden,North,23,377.27728738975526,0.22760291703330143,3552.7047028481384,31.469263026200842,0,0,7258.4381330938,4,2,2022,3
517,2022-03-30T00:00:00.000,Electronics,South,198,135.71576401366826,0.2888780625712739,2675.9554102396614,33.20973924213054,0,0,19549.946380890597,3,1,2022,2
